global_step,row_idx,task_text,traj_uid,step_idx,prompt_step_number,stage,current_observation,action_cmd,action_arg,action_text,is_action_valid,raw_reward,episode_reward,episode_length,value_pred_before_update,value_target_gae_return,value_error_before_update,gigpo_step_reward,policy_advantage_mean,policy_return_mean,token_score_sum,token_reward_sum,prompt_length,response_length,response_clipped
251,202,"Find me home office furniture sets for dining room, living room with color: navy | red, and item shape: round, and size: 3 ft 7 in x 5 ft 2 in, and price lower than 70.00 dollars.",b1020878-e4da-4653-a2f9-9bb0b891ff17,4,5,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,3 ft 7 in x 5 ft 2 in,click[3 ft 7 in x 5 ft 2 in],True,0.0,0.0,15.0,5.03125,2.0145251750946045,3.0167248249053955,0.0,-9.440739631652832,-9.440739631652832,0.0,0.0,1606,512,1
251,203,"Find me home office furniture sets for dining room, living room with color: navy | red, and item shape: round, and size: 3 ft 7 in x 5 ft 2 in, and price lower than 70.00 dollars.",b1020878-e4da-4653-a2f9-9bb0b891ff17,11,12,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in x 10 ft 7 in' [SEP] '7 ft 9 in x 10 ft 8 in' [SEP] '9 ft 2 in x 12 ft 5 in' [SEP] '21 in x 35 in' [SEP] 'item shape' [SEP] 'runner' [SEP] 'rectangular' [SEP] 'round' [SEP] 'color' [SEP] 'black-gray' [SEP] 'blue | gray' [SEP] 'brown | black' [SEP] 'blue' [SEP] 'navy | red' [SEP] 'taupe | orange' [SEP] 'black | gray' [SEP] 'brown | beige' [SEP] 'navy-multi' [SEP] 'taupe' [SEP] 'Home Dynamix Lyndhurst Rotana Modern Area Rug, Contemporary Blue/Gray/Ivory 5'2""x7'4""' [SEP] 'Price: $44.99 to $33.98' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,navy | red,click[navy | red],True,0.0,0.0,15.0,2.5625,0.591747522354126,1.970752477645874,0.0,-9.440739631652832,-9.440739631652832,0.0,0.0,1620,512,1
251,204,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",6d7e5497-d0c9-4d44-b007-ac421a94583b,0,1,other,'Search'.,malformed_action_tag,,,False,0,10.0,5.0,8.1875,7.916554927825928,0.27094507217407227,8.045062065124512,-0.5146160125732422,-0.5146160125732422,9.899999618530273,9.899999618530273,211,512,1
251,205,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",fe6b13fe-17be-470c-875e-8a6ca4ec447e,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08YQKXLVG' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] '$159.99' [SEP] 'B08YNRQSBL' [SEP] 'FEEE-ZC 60X60 Telescopic Long Distance 3 Kilometers Binoculars Telescope Green Membrane Spy Spotting Scope Heavy Duty High Definition for Concert Hiking' [SEP] '$88.51' [SEP] 'B08YWKVNLT' [SEP] '20x50 High Power Binoculars for Adults with Low Light Night Vision, Compact Waterproof Binoculars for Bird Watching Hunting Travel Football Games Stargazing with Carrying Case and Strap' [SEP] '$46.0' [SEP] 'B01F3JGOWA' [SEP] 'Leupold, Tripod, Carbon Fiber Kit' [SEP] '$349.99' [SEP] 'B0912JD5KF' [SEP] 'starboosa Rifle Scope Mount Camera Adapter - Smartphone Camera Adapter for Hunting Teaching' [SEP] '$36.59' [SEP] 'B08Q2YQ35N' [SEP] 'whdz Telescopes for Kids Adults Astronomy Beginners 34-199X Magnification Travel Telescope with Portable Tripod for Professional Adults Kids Moon Star Spotting Scope' [SEP] '$235.09' [SEP] 'B09SJ5YGMZ' [SEP] 'Projector NGF-TY-22 1080P Projector, 5G WiFi 9500L Movie Projector for Outdoor Screen Mirror, Support 4K & 300” Display, HiFi Speaker, Home Video Projector for Phone/TV Stick/Laptop/PS4/Xbox' [SEP] '$199.99' [SEP] 'B09R1T2P6V' [SEP] 'Bling Charm Pendant Bracelet Band Compatible with Apple Watch Bands 38mm 40mm 42mm 44mm,Adjustable Stainless Steel Smartwatch Band with Bling Diamond Case for iwatch Series SE Series 7 6 5 4 3 2 1' [SEP] '$13.99 to $16.99' [SEP] 'B08GS6B87J' [SEP] 'Crimson Trace Brushline Pro Riflescope with Lightweight Solid Construction, Scope Caps and Lens Cloth for Hunting, Shooting and Outdoor' [SEP] '$218.79' [SEP] 'B09D42HCTN' [SEP] '01 Video Projector, LED Projector Outdoor 1080P HD White Multipurpose with Speaker for Home Theater for Movie for Game(U.S. regulations, Transl)' [SEP] '$138.49'.",click,b08yqkxlvg,click[b08yqkxlvg],True,0,10.0,4.0,8.5625,8.947040557861328,-0.3845405578613281,9.024999618530273,0.008334159851074219,0.008334159851074219,10.0,10.0,1230,512,1
251,206,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",21ef7a6b-ebb8-41db-ac81-7b93d922b0cd,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08YQKXLVG' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] '$159.99' [SEP] 'B08YWKVNLT' [SEP] '20x50 High Power Binoculars for Adults with Low Light Night Vision, Compact Waterproof Binoculars for Bird Watching Hunting Travel Football Games Stargazing with Carrying Case and Strap' [SEP] '$46.0' [SEP] 'B08YNRQSBL' [SEP] 'FEEE-ZC 60X60 Telescopic Long Distance 3 Kilometers Binoculars Telescope Green Membrane Spy Spotting Scope Heavy Duty High Definition for Concert Hiking' [SEP] '$88.51' [SEP] 'B09DPDGYRK' [SEP] 'JYMYGS VR Headset, Universal Virtual Reality Goggles 3D VR Glasses for IMAX Movies&VR Games, for iPhone 12/11/X/XR, Samsung A71/A50/S20 FE/S10, Xiaomi, Huawei, etc.' [SEP] '$54.9' [SEP] 'B08ZYQC4PL' [SEP] 'JYMYGS VR Headsets, 3D Virtual Reality Glasses Headset VR Goggles for 4.0-6.5in iPhone 12/Pro/Max/Mini/11/X/Xs/8/7 & Android Phone, for 3D VR Movies Video Games- Gift for Kids and Adults, N039JL' [SEP] '$71.51' [SEP] 'B09MHLS36W' [SEP] 'ZEFS--ESD Mini Projector for Movies D29 Native1920x1080 Full HD Projector Android OS (2G+16G) 5G WiFi DLP Proyector Support 4K 3D Zoom Video Game Beamer' [SEP] '$967.76' [SEP] 'B089KGBJGW' [SEP] 'ZINUS 10 Inch Cooling Copper ADAPTIVE Pocket Spring Hybrid Mattress / Moisture Wicking Cover / Cooling Foam / Pocket Innersprings for Motion Isolation / Mattress-in-a-Box, Full' [SEP] '$289.0' [SEP] 'B00ITCBD3Y' [SEP] 'Laredo Womens Spellbound Studded Square Toe Dress Boots Mid Calf Low Heel 1-2"" - Black' [SEP] '$132.0 to $150.26' [SEP] 'B09L4WSCBS' [SEP] 'Colour Me Pink - Fragrance for Women - 3.4oz Eau de Parfum, by Milton-Lloyd (Pack of 3, 3 x 3.4oz)' [SEP] '$58.0' [SEP] 'B00JIKV6E2' [SEP] 'Epson Hd Base Transmitter Forg6Xxx Series Projectors' [SEP] '$448.72'.",click,b08yqkxlvg,click[b08yqkxlvg],True,0,10.0,4.0,8.625,8.952978134155273,-0.32797813415527344,9.024999618530273,0.008334159851074219,0.008334159851074219,10.0,10.0,1145,72,0
251,207,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",21ef7a6b-ebb8-41db-ac81-7b93d922b0cd,3,4,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'style' [SEP] '10x50 hd binoculars' [SEP] '10x50 uhd binoculars' [SEP] '15x60 hd binoculars' [SEP] '15x60 uhd binoculars' [SEP] '8x40 hd binoculars' [SEP] '8x40 uhd binoculars' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] 'Price: $159.99' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,buy now,click[buy now],True,10.0,10.0,4.0,9.625,10.0,-0.375,10.0,0.2645845413208008,0.2645845413208008,10.0,10.0,1558,76,0
251,208,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",aff1909b-f200-4dbf-80bc-b62a3814d860,0,1,other,'Search'.,search,"10x50 HD binoculars, price: $170 below","search[10x50 HD binoculars, price: $170 below]",True,0,10.0,4.0,8.1875,8.480109214782715,-0.29260921478271484,8.573749542236328,0.11407184600830078,0.11407184600830078,10.0,10.0,211,512,1
251,209,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",aff1909b-f200-4dbf-80bc-b62a3814d860,3,4,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'style' [SEP] '10x50 hd binoculars' [SEP] '10x50 uhd binoculars' [SEP] '15x60 hd binoculars' [SEP] '15x60 uhd binoculars' [SEP] '8x40 hd binoculars' [SEP] '8x40 uhd binoculars' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] 'Price: $159.99' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,buy now,click[buy now],True,10.0,10.0,4.0,9.625,10.0,-0.375,10.0,0.2645845413208008,0.2645845413208008,10.0,10.0,1565,76,0
251,210,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",8c04b6df-e597-484e-8790-101ee2594adf,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08YQKXLVG' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] '$159.99' [SEP] 'B08YWKVNLT' [SEP] '20x50 High Power Binoculars for Adults with Low Light Night Vision, Compact Waterproof Binoculars for Bird Watching Hunting Travel Football Games Stargazing with Carrying Case and Strap' [SEP] '$46.0' [SEP] 'B08YNRQSBL' [SEP] 'FEEE-ZC 60X60 Telescopic Long Distance 3 Kilometers Binoculars Telescope Green Membrane Spy Spotting Scope Heavy Duty High Definition for Concert Hiking' [SEP] '$88.51' [SEP] 'B09R1T2P6V' [SEP] 'Bling Charm Pendant Bracelet Band Compatible with Apple Watch Bands 38mm 40mm 42mm 44mm,Adjustable Stainless Steel Smartwatch Band with Bling Diamond Case for iwatch Series SE Series 7 6 5 4 3 2 1' [SEP] '$13.99 to $16.99' [SEP] 'B09SJ5YGMZ' [SEP] 'Projector NGF-TY-22 1080P Projector, 5G WiFi 9500L Movie Projector for Outdoor Screen Mirror, Support 4K & 300” Display, HiFi Speaker, Home Video Projector for Phone/TV Stick/Laptop/PS4/Xbox' [SEP] '$199.99' [SEP] 'B09P1HJ32G' [SEP] 'VDSOIUTYHFV Infrared Digital Night Vision Device, High-Definition Day and Night Dual-use, Outdoor Photos and Videos are All Black, for Adults Bird Watching, Traveling, Hiking' [SEP] '$840.99' [SEP] 'B09DPDGYRK' [SEP] 'JYMYGS VR Headset, Universal Virtual Reality Goggles 3D VR Glasses for IMAX Movies&VR Games, for iPhone 12/11/X/XR, Samsung A71/A50/S20 FE/S10, Xiaomi, Huawei, etc.' [SEP] '$54.9' [SEP] 'B01GR1ABDG' [SEP] 'Med-Choice Special Pack Of 5 Q-Tips Swabs 170 Per Pack by Med-Choice' [SEP] '$21.15' [SEP] 'B08ZYQC4PL' [SEP] 'JYMYGS VR Headsets, 3D Virtual Reality Glasses Headset VR Goggles for 4.0-6.5in iPhone 12/Pro/Max/Mini/11/X/Xs/8/7 & Android Phone, for 3D VR Movies Video Games- Gift for Kids and Adults, N039JL' [SEP] '$71.51' [SEP] 'B09MHLS36W' [SEP] 'ZEFS--ESD Mini Projector for Movies D29 Native1920x1080 Full HD Projector Android OS (2G+16G) 5G WiFi DLP Proyector Support 4K 3D Zoom Video Game Beamer' [SEP] '$967.76'.",click,b08yqkxlvg,click[b08yqkxlvg],True,0,10.0,4.0,8.6875,8.873414993286133,-0.1859149932861328,9.024999618530273,0.008334159851074219,0.008334159851074219,10.0,10.0,1302,82,0
251,211,"Find me high power, non slip binoculars & scopes for bird watching with style: 10x50 hd binoculars, and price lower than 170.00 dollars.",1b847a2d-378a-4f2f-9e3b-bd259997f6ab,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B08YQKXLVG' [SEP] 'Staoptics 15x60 UHD Binoculars,High Power Astronomy Binoculars for Stargazing and Long Distance Bird Watching Hunting-Fully Multi-Broadband Coated Lenses View Clear and Bright,Adapt to Tripod Black' [SEP] '$159.99' [SEP] 'B08YWKVNLT' [SEP] '20x50 High Power Binoculars for Adults with Low Light Night Vision, Compact Waterproof Binoculars for Bird Watching Hunting Travel Football Games Stargazing with Carrying Case and Strap' [SEP] '$46.0' [SEP] 'B08YNRQSBL' [SEP] 'FEEE-ZC 60X60 Telescopic Long Distance 3 Kilometers Binoculars Telescope Green Membrane Spy Spotting Scope Heavy Duty High Definition for Concert Hiking' [SEP] '$88.51' [SEP] 'B00N6Y8ORI' [SEP] 'Birds Eye Steamfresh Family Size Mixed Vegetables, Keto Friendly Frozen Vegetables, 19 OZ' [SEP] '$100.0' [SEP] 'B07GLPCY1C' [SEP] 'Warmter 32.5 Inch Large Elegant Bird of Paradise Artificial Flower for Home Office 3 Pcs (Yellow)' [SEP] '$22.99' [SEP] 'B09P1HJ32G' [SEP] 'VDSOIUTYHFV Infrared Digital Night Vision Device, High-Definition Day and Night Dual-use, Outdoor Photos and Videos are All Black, for Adults Bird Watching, Traveling, Hiking' [SEP] '$840.99' [SEP] 'B09LC67HYC' [SEP] 'Motorola Moto Edge 2021 Case, Moto Edge 5G UW Case with HD Screen Protectors, Androgate Military-Grade Metal Ring Kickstand 15ft Drop Tested Shockproof Cover Case, Purple' [SEP] '$9.95' [SEP] 'B00JIKV6E2' [SEP] 'Epson Hd Base Transmitter Forg6Xxx Series Projectors' [SEP] '$448.72' [SEP] 'B09R1T2P6V' [SEP] 'Bling Charm Pendant Bracelet Band Compatible with Apple Watch Bands 38mm 40mm 42mm 44mm,Adjustable Stainless Steel Smartwatch Band with Bling Diamond Case for iwatch Series SE Series 7 6 5 4 3 2 1' [SEP] '$13.99 to $16.99' [SEP] 'B09MHLS36W' [SEP] 'ZEFS--ESD Mini Projector for Movies D29 Native1920x1080 Full HD Projector Android OS (2G+16G) 5G WiFi DLP Proyector Support 4K 3D Zoom Video Game Beamer' [SEP] '$967.76'.",click,b08yqkxlvg,click[b08yqkxlvg],True,0,10.0,4.0,8.625,8.947900772094727,-0.32290077209472656,9.024999618530273,0.008334159851074219,0.008334159851074219,10.0,10.0,1179,84,0
251,212,"Find me wash cold, machine wash men's shirts with polyester heathers, heathers cotton, cotton heather, needle sleeve, classic fit with color: cranberry, and fit type: youth, and size: x-large, and price lower than 50.00 dollars.",284d34c2-3e93-47a0-ab49-8710176582fa,0,1,other,'Search'.,search,"men's shirts, polyester heathers, heathers cotton, cotton heather, needle sleeve, classic fit, color: cranberry, fit type: youth, size: x-large, color: cranberry, fit type: youth, size: x-large, price: $50 below","search[men's shirts, polyester heathers, heathers cotton, cotton heather, needle sleeve, classic fit, color: cranberry, fit type: youth, size: x-large, color: cranberry, fit type: youth, size: x-large, price: $50 below]",True,0,10.0,6.0,7.96875,7.753077030181885,0.21567296981811523,7.737809181213379,0.0,0.0,10.0,10.0,227,149,0
251,213,"Find me hand wash women's sweaters with long sleeve, stretch fabric, polyester spandex for teen girls, daily wear with color: xnj-tshirt345-black, and size: large, and price lower than 50.00 dollars.",f02e565b-c712-4399-90c2-a5f0affbb8d0,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B09M63B87V' [SEP] 'YALFJV Women Long Sleeve Crew Neck Side Button T Shirts Tunic Dress Loose Asymmetric Hem Tunic Pullover to Wear with Leggings' [SEP] '$10.71 to $18.34' [SEP] 'B09QQP3356' [SEP] 'HAUKLIE Men's Sports Waffle Ribbed Polo Shirts Summer Short Sleeve Cotton Muscle Quarter-Zip Henley T-Shirt Tunics Tops' [SEP] '$10.99' [SEP] 'B09QCVCYVY' [SEP] 'Burband Womens High Waist Bike Shorts Tummy Control Workout Yoga Pants Running Exercise Running Shorts with Side Pockets' [SEP] '$6.82' [SEP] 'B09KP78G37' [SEP] 'Women Faux Fur Lined Jacket Coat Winter Warm Thick Fleece Outwear Trench Zipper Plus Size Long Sleeve Plush Overcoat' [SEP] '$47.41 to $59.07' [SEP] 'B09PBPZ24Z' [SEP] 'myhehthw Women's High Waisted Jeans for Women Distressed Ripped Jeans Slim Fit Butt Lifting Skinny Stretch Jeans Trousers' [SEP] '$22.99 to $25.99' [SEP] 'B099231V35' [SEP] 'Mens Casual Cargo Pants Hi Vis Viz Reflective Overalls High Visibility Safe Work Pants Outdoor Hiking Trousers Big and Tall' [SEP] '$16.79' [SEP] 'B09S6LZYHQ' [SEP] 'One Piece Swimsuit for Women Halter Cut Out Bathing Suit Sexy Criss Cross Swimwear Backless Tie Dye Monokini Beachwear' [SEP] '$14.99' [SEP] 'B09KRLGSC5' [SEP] 'SweatyRocks Women's Oversized Sweater Crewneck Long Sleeve Knit Tops Pullover Jumper Tops' [SEP] '$25.99' [SEP] 'B09PL5W9PD' [SEP] 'Women's One Piece Swimsuit Halter Plunge Neck Tummy Control Bathing Suits Push Up Tankini Sets Plus Size Beachwear' [SEP] '$7.8' [SEP] 'B09HGFV91W' [SEP] 'ZHDD Tops for Mens, Men's Knight Punk Vintage Style Long Sleeve Asymmetric Hem Cowl Neck Teen Boys Gothic Pullover' [SEP] '$4.98 to $7.99'.",click,b09m63b87v,click[b09m63b87v],False,0,10.0,5.0,8.375,8.4158935546875,-0.0408935546875,8.473749160766602,-0.09333324432373047,-0.09333324432373047,9.899999618530273,9.899999618530273,1038,512,1
251,214,"Find me machine wash men's dress shirts with cotton spandex, classic fit, short sleeve with color: black, and size: 2x, and price lower than 50.00 dollars.",d1a69104-60e2-4b31-a149-7e6d3c158e21,1,2,search_results,"'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B07HRFSNL4' [SEP] 'Nautica Men's Solid Crew Neck Short-Sleeve Pocket T-Shirt' [SEP] '$16.05 to $40.98' [SEP] 'B09QQP3356' [SEP] 'HAUKLIE Men's Sports Waffle Ribbed Polo Shirts Summer Short Sleeve Cotton Muscle Quarter-Zip Henley T-Shirt Tunics Tops' [SEP] '$10.99' [SEP] 'B09NDS8F4V' [SEP] 'AODONG Onesie Pajamas for Women Onesies Romper Pajamas Printed Bodycon Jumpsuit Shorts Sexy One Piece Pjs Overall' [SEP] '$2.99 to $7.99' [SEP] 'B09QGK5XHZ' [SEP] 'WENKOMG1 Men's Long Sleeve Undershirt with Mask Turtleneck Hooded T-Shirt Solid Color Workout Tops Zipper Side Slit Shirts Slim Fit Sweatshirt Spring/Summer Tee Shirts(Gray,)' [SEP] '$8.39' [SEP] 'B085WQKRRJ' [SEP] 'CLANMILUMS Men's Classic Comfort Soft Regular Fit Short Sleeve Henley T-Shirt Tee' [SEP] '$17.99 to $19.99' [SEP] 'B07DKGJR74' [SEP] 'Amazon Brand - Daily Ritual Women's 100% Cotton Oversized Fit V-Neck Pullover Sweater' [SEP] '$20.66 to $29.2' [SEP] 'B09NNMV9LN' [SEP] 'JSPOYOU Mens Short Sleeve Crewneck 3D Graphic Tunic Shirts Big & Tall Tie Dye Summer Top Basic Designed Classic Cotton Shirt' [SEP] '$3.99 to $10.99' [SEP] 'B099231V35' [SEP] 'Mens Casual Cargo Pants Hi Vis Viz Reflective Overalls High Visibility Safe Work Pants Outdoor Hiking Trousers Big and Tall' [SEP] '$16.79' [SEP] 'B09S3BN15C' [SEP] 'Mens Linen Shirt,Men's Striped Shirts Casual Short Sleeve Button Down Shirts Regular Fit Hawaiian Shirts Beach Tees Tops' [SEP] '$3.78 to $11.38' [SEP] 'B09HGFV91W' [SEP] 'ZHDD Tops for Mens, Men's Knight Punk Vintage Style Long Sleeve Asymmetric Hem Cowl Neck Teen Boys Gothic Pullover' [SEP] '$4.98 to $7.99'.",click,b07hrfsnl4,click[b07hrfsnl4],True,0,10.0,5.0,8.25,8.533992767333984,-0.2839927673339844,8.573749542236328,0.0,0.0,10.0,10.0,1036,76,0
251,215,"Find me machine wash men's dress shirts with polyester heathers, heathers cotton, cotton heather, needle sleeve, classic fit with color: black, and fit type: youth, and size: medium, and price lower than 30.00 dollars.",41dcfe9f-8e2c-41a3-a22d-86839a491058,1,2,search_results,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B09P39QN2W' [SEP] 'I Tackled 100 Day Of School Football Boy 100th Day School T-Shirt' [SEP] '$16.99' [SEP] 'B07JVVDJ6L' [SEP] 'Canadian Tuxedo T Shirt - Novelty Denim Tux T-Shirt' [SEP] '$19.99' [SEP] 'B09RVF4JP1' [SEP] 'Once Upon A Time Queen Born In 1982 T Shirts It Was Me Tank Top' [SEP] '$19.99' [SEP] 'B08HF132PN' [SEP] 'Flamingo Pink waterbird costume Gift Premium T-Shirt' [SEP] '$19.99' [SEP] 'B07T3VMGDG' [SEP] 'Tuxedo Cat 4th of July Hat Patriotic Gift Adults Kids Raglan Baseball Tee' [SEP] '$23.99' [SEP] 'B09P7H5YK7' [SEP] 'It's In My DNA Palestinian Shirt Arabic Gifts Palestine Flag Tank Top' [SEP] '$19.99' [SEP] 'B07DKGJR74' [SEP] 'Amazon Brand - Daily Ritual Women's 100% Cotton Oversized Fit V-Neck Pullover Sweater' [SEP] '$20.66 to $29.2' [SEP] 'B08226NDZW' [SEP] 'Disney Winnie The Pooh Tigger Upside Down Portrait Tank Top' [SEP] '$25.99' [SEP] 'B0969G2DH8' [SEP] 'The cool twins just showed up T-Shirt' [SEP] '$17.99' [SEP] 'B09GL561XH' [SEP] 'Disney Mickey And Friends Happy Birthday Mickey Confetti T-Shirt' [SEP] '$22.99'.,click,b09p39qn2w,click[b09p39qn2w],True,0,10.0,6.0,7.84375,8.038409233093262,-0.19465923309326172,8.145062446594238,0.004000663757324219,0.004000663757324219,10.0,10.0,920,88,0
251,216,"Find me slip resistant, non slip men's loafers & slip-ons with rubber outsole, rubber sole with color: black2626, and size: 10.5, and price lower than 50.00 dollars.",122d542c-298f-47d1-96f9-fe1e8701a34e,7,8,product_detail,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '6.5' [SEP] '7' [SEP] '8' [SEP] '8.5' [SEP] '9' [SEP] '9.5' [SEP] '10' [SEP] '10.5' [SEP] '11' [SEP] '11.5' [SEP] '12' [SEP] '13' [SEP] '14' [SEP] 'color' [SEP] '1877black' [SEP] '1877blue' [SEP] '228black' [SEP] 'black137' [SEP] 'blue137' [SEP] 'l.brown137' [SEP] 'r.brown137' [SEP] '1877r.brown' [SEP] '228blue' [SEP] 'r.brown-hole228' [SEP] '1877brown' [SEP] '228r.brown-a' [SEP] 'y.brown-hole228' [SEP] 'black-hole228' [SEP] '228l.brown' [SEP] 'r.brown2070' [SEP] '228r.brown' [SEP] 'black2070' [SEP] 'r.brown2626' [SEP] 'r.brown-hole1887' [SEP] 'black2626' [SEP] 'black1901' [SEP] 'r.brown2060' [SEP] 'l.brown2060' [SEP] 'VanciLin Mens Casual Leather Fashion Slip-on Loafers' [SEP] 'Price: $33.99 to $35.99' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.,click,black2626,click[black2626],True,0.0,0.0,13.0,-0.076171875,-0.01439855620265007,-0.06177331879734993,0.0,0.013766990043222904,0.013766990043222904,0.0,0.0,2054,420,0
251,217,"Find me non slip desks for living room with color: christmasgoo1729, and size: 19.7x31.5in+19.7x63in, and price lower than 40.00 dollars.",4c489243-bed9-4572-8a01-af3693ea4c2b,3,4,product_detail,"'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '15.7x23.6in+15.7x47.2in' [SEP] '19.7x31.5in+19.7x47.2in' [SEP] '19.7x31.5in+19.7x63in' [SEP] '20x24in+20x48in' [SEP] '23.6x35.4in+23.6x70.9in' [SEP] 'color' [SEP] 'cargoo5209' [SEP] 'christmas-005goo7317' [SEP] 'christmas-010goo9911' [SEP] 'christmasgoo1729' [SEP] 'christmasgoo3302' [SEP] 'christmasgoo3848' [SEP] 'christmasgoo6658' [SEP] 'easter3540lgoo6518' [SEP] 'eastergoo0555' [SEP] 'luckygoo4356' [SEP] 'luckygoo4796' [SEP] 'rabbit3555lgoo1957' [SEP] 'snowmangoo0240' [SEP] 'spt-026goo3844' [SEP] 'Merry Christmas Kitchen Mat 2 PCS Cushioned Anti Fatigue Kitchen Runner Rugs Truck with Xmas Tree Red and Black Buffalo Plaid Comfort Standing Desk Mat for Office Floor Mat 19.7""x31.5""+19.7""x47.2""' [SEP] 'Price: $15.9' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.",click,19.7x31.5in+19.7x63in,click[19.7x31.5in+19.7x63in],True,0.0,0.0,5.0,6.5625,0.37851524353027344,6.183984756469727,0.0,0.011688314378261566,0.011688314378261566,0.0,0.0,2187,233,0
